Identifier,Property Address,City,State,Zip,Y,X,Council District,Property Type,Square Footage
ORL059108,"4958 SANDALWOOD ST","New Orleans","LA","70127","30.025947364000444","-89.97049250699968",E,VACANT LOT,6557.18
ORL059248,"2333 ANDRY ST","New Orleans","LA","70117","29.97471928200048","-90.01418182199967",E,VACANT LOT,3136.27
ORL059301,"7542 AVON PARK BLVD","New Orleans","LA","70128","30.066694606000453","-89.94492110499965",E,VACANT LOT,3691.13
ORL059365,"7500 ADVENTURE AVE","New Orleans","LA","70129","30.060911134000435","-89.92651301099966",E,VACANT LOT,5845.79
ORL059442,"5419 N RAMPART ST","New Orleans","LA","70117","29.96046728200048","-90.01839358299969",E,VACANT LOT,3618.23
ORL059487,"2315 FORSTALL ST","New Orleans","LA","70117","29.975060392000444","-90.01710139199969",E,STRUCTURE,3267.73
ORL059529,"2848 -50 PIETY ST","New Orleans","LA","70126","30.018512677000444","-90.01959921599968",E,VACANT LOT,4965.92
ORL059550,"1912 NORTH TONTI ST","New Orleans","LA","70119","29.980209638000474","-90.06560396199967",D,VACANT LOT,2702.16
ORL059749,"1833 BENTON","New Orleans","LA","70117","29.96812685800046","-90.00966329999966",E,VACANT LOT,3836.64
ORL059754,"2721 METROPOLITAN ST","New Orleans","LA","70126","29.985281846000476","-90.03789014799969",E,VACANT LOT,4894.62
ORL059768,"7684 SHOREWOOD BLVD","New Orleans","LA","70128","30.068260395000436","-89.94655203599967",E,VACANT LOT,3678.91
ORL059788,"2537 FORSTALL ST 2539 FORSTALL STREET","New Orleans","LA","70117","29.97759976600048","-90.01623085099965",E,VACANT LOT,3194.93
ORL059951,"9421 OLEANDER ST","New Orleans","LA","70118","29.970752694000453","-90.12549263299968",A,VACANT LOT,3947.29
ORL059977,"3020 METROPOLITAN ST","New Orleans","LA","70126","29.988529498000446","-90.03697104599968",E,VACANT LOT,5231.64
ORL059984,"6818 PONTCHARTRAIN BLVD","New Orleans","LA","70124","30.01635246200044","-90.11502245199966",A,VACANT LOT,7254.46
ORL060159,"4827 RHODES DR","New Orleans","LA","70126","30.018640847000484","-90.00093770399968",E,VACANT LOT,6695.85
ORL060205,"2202 GALLIER ST","New Orleans","LA","70117","29.978019047000487","-90.03622013099965",D,VACANT LOT,5138.47
ORL060285,"9325 FORSHEY ST","New Orleans","LA","70118","29.970842709000465","-90.12400264499968",A,VACANT LOT,3351.95
ORL060310,"1939 FLOOD ST","New Orleans","LA","70117","29.970410399000457","-90.0138407129997",E,VACANT LOT,4065.85
ORL060719,"5021 NORTH TONTI ST","New Orleans","LA","70117","29.974797452000473","-90.01767464599965",E,VACANT LOT,4209.56
ORL060741,"4757 CHARLENE DR","New Orleans","LA","70127","30.02100363900047","-89.98379934799965",E,VACANT LOT,6308.32
ORL061069,"2223 ROFFIGNAC ST","New Orleans","LA","70117","29.972368229000438","-90.00888277399969",E,VACANT LOT,4340.85
ORL061117,"4935 REDWOOD ST","New Orleans","LA","70127","30.025523346000455","-89.96956866799968",E,VACANT LOT,6416.74
ORL061153,"3436 SAINT FERDINAND ST","New Orleans","LA","70126","29.994168471000478","-90.04064271699968",E,VACANT LOT,14202.49
ORL061296,"5914 FLORIDA AVE","New Orleans","LA","70117","29.97651484600044","-90.00647013199966",E,VACANT LOT,5095.06
ORL061319,"2623 EGANIA ST","New Orleans","LA","70117","29.977920740000457","-90.01428131299969",E,VACANT LOT,
ORL061573,"6429 MARAIS ST","New Orleans","LA","70117","29.95926629000047","-90.00698061199967",E,VACANT LOT,2577.22
ORL061575,"1910 DESIRE ST","New Orleans","LA","70117","29.975240422000468","-90.03799082399968",D,VACANT LOT,3490.79
ORL061676,"4658 REDWOOD ST","New Orleans","LA","70127","30.02096692200047","-89.96920150099965",E,VACANT LOT,6248.87
ORL061725,"2109 BENTON ST","New Orleans","LA","70117","29.97062714700047","-90.0084729679997",E,VACANT LOT,3071.89
ORL061809,"4558 CERISE AVE","New Orleans","LA","70127","30.017927727000483","-89.98128247899967",E,VACANT LOT,5654.94
ORL061923,"2624 CHOCTAW","New Orleans","LA","70117","29.977590291000467","-90.01254023099966",E,VACANT LOT,2755.76
ORL061932,"5115 BASINVIEW DR","New Orleans","LA","70126","30.022845396000434","-90.01319994699969",E,VACANT LOT,2509.07
ORL061949,"5919 LAW ST 5917 LAW STREET","New Orleans","LA","70117","29.97549625400046","-90.00683019299964",E,VACANT LOT,4958.99
ORL061953,"4945 NOTTINGHAM DR","New Orleans","LA","70127","30.02688423200044","-89.95716908399964",E,VACANT LOT,5803.02
ORL062056,"4813 LONELY OAK DR","New Orleans","LA","70126","30.018773396000483","-90.00158917999966",E,VACANT LOT,6510.56
ORL062251,"2119 REYNES ST","New Orleans","LA","70117","29.97336076400046","-90.01861151399964",E,VACANT LOT,5460.08
ORL062304,"6034 -36 N RAMPART ST","New Orleans","LA","70117","29.95761014700048","-90.00878887899967",E,VACANT LOT,4314.28
ORL062305,"4408 RAY AVE","New Orleans","LA","70126","30.01427432300045","-90.01236273699965",E,VACANT LOT,6161.99
ORL062327,"4927 ARTHUR DR","New Orleans","LA","70127","30.02382371800047","-89.98476937899966",E,VACANT LOT,5730.87
ORL062489,"2319 LIZARDI ST","New Orleans","LA","70117","29.974920632000476","-90.01620124099969",E,VACANT LOT,3579.5
ORL062709,"2600 LIZARDI ST","New Orleans","LA","70117","29.977709916000435","-90.01531056499965",E,VACANT LOT,3590.13
ORL062756,"1901 TRICOU ST","New Orleans","LA","70117","29.96697798100047","-90.00535323299965",E,VACANT LOT,3371.99
ORL062947,"2910 PIETY ST","New Orleans","LA","70126","29.98686895500049","-90.03561015999969",E,VACANT LOT,4878.77
ORL063019,"2238 PAULINE ST","New Orleans","LA","70117","29.978239347000454","-90.03363101199966",D,VACANT LOT,4025.27
ORL063179,"5513 PATIO WAY","New Orleans","LA","70129","30.043270538000456","-89.92829910099965",E,VACANT LOT,4288.85
ORL063261,"5505 WILDAIR DR","New Orleans","LA","70122","30.014652834000458","-90.06689870699967",D,VACANT LOT,5290.98
ORL063303,"6943 FOCH RD","New Orleans","LA","70126","30.024091395000482","-90.01957088599966",D,VACANT LOT,8467.94
ORL063314,"2214 TUPELO ST","New Orleans","LA","70117","29.971003789000463","-90.00606861699964",E,VACANT LOT,2551.23
ORL063338,"3208 MISTLETOE ST","New Orleans","LA","70118","29.969272182000452","-90.12327068099967",A,VACANT LOT,4375.98
ORL063440,"3314 PIETY ST","New Orleans","LA","70126","29.991129277000482","-90.03433099799969",E,VACANT LOT,4678.31
ORL063450,"4206 EAGLE ST","New Orleans","LA","70118","29.973641469000484","-90.11257072399968",A,VACANT LOT,2545
ORL063637,"2006 LAMANCHE ST","New Orleans","LA","70117","29.970329860000447","-90.01172061999966",E,VACANT LOT,3833.01
ORL063858,"1835 OLD ROMAN ST","New Orleans","LA","70116","29.976950709000448","-90.0647916429997",D,VACANT LOT,3619.32
ORL063907,"2226 TUPELO ST","New Orleans","LA","70117","29.97090765000047","-90.00610705599968",E,VACANT LOT,2544.1
ORL063968,"5703 N CLAIBORNE AVE","New Orleans","LA","70117","29.96596767900047","-90.0129547739997",E,VACANT LOT,3828.54
ORL064163,"4839 CERISE AVE","New Orleans","LA","70127","30.02276367200045","-89.98170886499969",E,VACANT LOT,6356.68
ORL064306,"2748 BENEFIT ST","New Orleans","LA","70122","29.99157343000047","-90.04546918599965",D,VACANT LOT,6555.99
ORL064363,"3323 HOLLYGROVE ST","New Orleans","LA","70118","29.96881855400045","-90.12065076699969",A,STRUCTURE,4544.64
ORL064376,"2538-40 ALABO ST","New Orleans","LA","70117","29.95258389300045","-90.01561750099967",E,VACANT LOT,4234.68
ORL064400,"4542 MONTEGUT DR","New Orleans","LA","70126","30.006874817000437","-90.04045676399966",D,VACANT LOT,4668.14
ORL064818,"1130 TENNESSEE ST","New Orleans","LA","70117","29.963630839000473","-90.02292987099969",E,STRUCTURE,7263.51
ORL064885,"5812 MELROSE ST","New Orleans","LA","70117","29.974214723000443","-90.00819107899969",E,STRUCTURE,3314.25
ORL065019,"6329 URQUHART ST","New Orleans","LA","70117","29.960856953000473","-90.00784996899966",E,VACANT LOT,10232.63
ORL065120,"4675 GALAHAD DR","New Orleans","LA","70127","30.019193860000485","-89.98582942599967",E,VACANT LOT,5689.62
ORL065548,"2411 REYNES ST","New Orleans","LA","70117","29.976360873000488","-90.01761068799965",E,VACANT LOT,5445.15
ORL065610,"6120 N PRIEUR ST","New Orleans","LA","70117","29.967454114000475","-90.00700074699967",E,VACANT LOT,5418.41
ORL065867,"4020 N MIRO ST","New Orleans","LA","70117","29.976783708000482","-90.03148604599966",D,VACANT LOT,5045.93
ORL065873,"4601 DODT AVE","New Orleans","LA","70126","30.017733484000473","-89.99135943399966",E,VACANT LOT,6177.6
ORL066014,"2627 LAMANCHE ST","New Orleans","LA","70117","29.976921099000435","-90.00952117099968",E,VACANT LOT,3271.74
ORL066072,"4429 SHALIMAR DR 4431 SHALIMAR DR","New Orleans","LA","70126","30.013043221000487","-90.01732879899964",D,VACANT LOT,5906.78
ORL066102,"3133 CLOUET ST","New Orleans","LA","70126","29.989991059000488","-90.03740098699967",E,VACANT LOT,5221.98
ORL066238,"6636 COVEVIEW ST","New Orleans","LA","70126","30.02161360900044","-90.01115802499965",E,STRUCTURE,1784.37
ORL066267,"2230 LOUISIANA AVE","New Orleans","LA","70115","29.933987070000455","-90.09430773399964",B,VACANT LOT,4121.22
ORL066401,"4766 CITRUS DR","New Orleans","LA","70127","30.02180785200045","-89.9747919139997",E,VACANT LOT,5713.96
ORL066517,"3637 MONROE ST","New Orleans","LA","70113","29.969189274000485","-90.11571059499965",A,VACANT LOT,5147.12
ORL066619,"2633 EGANIA ST","New Orleans","LA","70117","29.97815999100044","-90.01419129699968",E,VACANT LOT,3684.37
ORL066739,"4818 BONITA DR","New Orleans","LA","70126","30.021317507000447","-89.99484159799965",E,STRUCTURE,2819.95
ORL066751,"4801 EASTVIEW DR","New Orleans","LA","70126","30.021203804000436","-89.99276888199967",E,VACANT LOT,8813.68
ORL066802,"5015 URQUHART ST","New Orleans","LA","70117","29.964517962000457","-90.02114378199968",E,VACANT LOT,3022.83
ORL066852,"4590 VIOLA ST","New Orleans","LA","70126","30.01714601700047","-89.99595139099966",E,VACANT LOT,6025.93
ORL066889,"1711 DELERY ST","New Orleans","LA","70117","29.96473631900045","-90.0053541589997",E,VACANT LOT,2595.56
ORL066947,"4931 VENUS ST","New Orleans","LA","70122","30.009403531000487","-90.05173944999967",D,VACANT LOT,5908.61
ORL067000,"4700 SANDALWOOD","New Orleans","LA","70127","30.02141699800046","-89.97007204199969",E,VACANT LOT,6240.11
ORL067092,"4909 ROSALIA DR","New Orleans","LA","70127","30.024393418000443","-89.97366909299967",E,VACANT LOT,6079.64
ORL067354,"4750 GALAHAD DR","New Orleans","LA","70127","30.020698061000473","-89.9860426199997",E,VACANT LOT,5742.87
ORL067455,"2614 PORT ST","New Orleans","LA","70117","29.984520271000463","-90.04439018799968",D,VACANT LOT,4210.55
ORL067457,"117 CHALFANT PL","New Orleans","LA","70119","29.991412350000473","-90.07954938599966",A,VACANT LOT,6414.86
ORL067466,"3108 METROPOLITAN ST","New Orleans","LA","70126","29.98933963300044","-90.03673061199964",E,VACANT LOT,5336.96
ORL067572,"14062 QUAL CREEK LN","New Orleans","LA","70128","30.066757380000467","-89.9477625029997",E,VACANT LOT,3887.91
ORL067573,"4682 LONGFELLOW DR","New Orleans","LA","70127","30.020536982000465","-89.97831197899967",E,VACANT LOT,5439.09
ORL067627,"2022 FELICIANA ST","New Orleans","LA","70117","29.977568971000437","-90.04215046999968",D,VACANT LOT,3608.92
ORL067681,"6136 N GALVEZ ST","New Orleans","LA","70117","29.969194011000468","-90.00563038499968",E,VACANT LOT,5576.39
ORL067792,"4915 LONELY OAK DR","New Orleans","LA","70126","30.020022947000484","-90.00170880499968",E,VACANT LOT,6278.35
ORL067910,"3126 N ROMAN ST","New Orleans","LA","70117","29.97457359900045","-90.04132612099966",C,VACANT LOT,2317.04
ORL067976,"2511 -2511 12 FLOOD ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,4052.51
ORL068172,"1300 REYNES ST","New Orleans","LA","70117","29.964731156000482","-90.02159977899964",E,VACANT LOT,5231.22
ORL068224,"2731 N PRIEUR ST","New Orleans","LA","70117","29.97676712600048","-90.04593347399964",D,VACANT LOT,6556.01
ORL068232,"1733 ALLEN ST","New Orleans","LA","70116","29.974963270000444","-90.06437946899968",C,VACANT LOT,2174.81
ORL068428,"2751 EDNA ST","New Orleans","LA","70126","29.99319725500044","-90.04135573099967",E,VACANT LOT,2283.26
ORL068463,"8507 PALMETTO ST","New Orleans","LA","70118","29.968893171000445","-90.11341165499965",A,VACANT LOT,5383.4
ORL068595,"3905 DELACHAISE ST","New Orleans","LA","70125","29.94900101300044","-90.10132120299966",B,VACANT LOT,1950.55
ORL068681,"2611 SOUTH ROCHELBLAVE ST","New Orleans","LA","70125","29.950653103000434","-90.0958781549997",B,VACANT LOT,3419.75
ORL068717,"5833 EADS ST","New Orleans","LA","70122","30.019333621000442","-90.05044844299965",D,VACANT LOT,3989.48
ORL068881,"2129 LIZARDI ST","New Orleans","LA","70117","29.973090718000435","-90.01682068699967",E,VACANT LOT,3623.97
ORL069193,"2726 METROPOLITAN ST","New Orleans","LA","70126","29.985399103000475","-90.03792094299968",E,VACANT LOT,4927.24
ORL069222,"4660 EAST VIEW DR","New Orleans","LA","70126","30.018887099000438","-89.99259240499964",E,VACANT LOT,8184.05
ORL069251,"4638 LAINE AVE","New Orleans","LA","70126","30.018627713000456","-89.99065234199969",E,VACANT LOT,5959.17
ORL069308,"6320 N RAMPART ST","New Orleans","LA","70117","29.957754984000474","-90.00924046599965",E,VACANT LOT,3629.35
ORL069465,"2445 PAULINE ST","New Orleans","LA","70117","29.980332199000486","-90.03293102599969",D,VACANT LOT,
ORL069478,"2534 ST MAURICE AVE","New Orleans","LA","70117","29.973774123000453","-90.00325801299965",E,VACANT LOT,6664.1
ORL069498,"3311 1/2 FERN ST","New Orleans","LA","70125","29.961172431000477","-90.11177918899966",B,VACANT LOT,2635.83
ORL069534,"3111 INDUSTRIAL CT 3113 INDUSTRIAL CT","New Orleans","LA","70117","29.97415787200049","-90.04174421699969",C,VACANT LOT,2317.25
ORL069545,"1515 TUPELO ST","New Orleans","LA","70117","29.964037092000467","-90.00918242999967",E,VACANT LOT,3596.11
ORL069600,"2330 MONTICELL AVE","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,4252.51
ORL069608,"4808 FRANCISCO VERRETT DR","New Orleans","LA","70126","30.021126817000436","-89.99568252899968",E,VACANT LOT,4432.41
ORL069610,"1609 AND 1611 ARTS ST","New Orleans","LA","70117","29.974198148000482","-90.0502614299997",C,STRUCTURE,3463.05
ORL069707,"4713 PAPANIA DR SAME","New Orleans","LA","70127","30.023783448000472","-89.95943959699969",E,VACANT LOT,6634.55
ORL069715,"2242 BENTON ST","New Orleans","LA","70117","29.97224386600044","-90.00777890399968",E,VACANT LOT,2390.45
ORL069883,"3408 WASHINGTON AVE","New Orleans","LA","70125","29.945913257000484","-90.09710470399966",B,VACANT LOT,3155.55
ORL069915,"2444 ALVAR ST","New Orleans","LA","70117","29.980149800000447","-90.03210075399966",D,VACANT LOT,4778.25
ORL070075,"9418 OLEANDER ST","New Orleans","LA","70118","29.970668601000455","-90.12546894499968",A,VACANT LOT,3953.54
ORL070149,"4701 CHRYSLER ST","New Orleans","LA","70127","30.023544197000433","-89.96028881899969",E,VACANT LOT,8129.81
ORL070183,"5012 N ROCHEBLAVE ST","New Orleans","LA","70117","29.975773407000474","-90.01735603999964",E,VACANT LOT,4303.03
ORL070207,"4718 GAWAIN DR","New Orleans","LA","70127","30.019977940000445","-89.98674260599967",E,VACANT LOT,6296.17
ORL070444,"9321 FORSHEY ST","New Orleans","LA","70118","29.970792964000452","-90.12393276499967",A,VACANT LOT,3379.34
ORL070582,"4508 WILSON AVE","New Orleans","LA","70126","30.01560746800044","-89.99905217499969",E,VACANT LOT,4975.75
ORL070760,"3145 FELICIANA ST","New Orleans","LA","70126","29.99041152400048","-90.03819098899965",E,VACANT LOT,5035.73
ORL070870,"5919 NORTH PRIEUR ST","New Orleans","LA","70117","29.96823700800047","-90.00903082599967",E,VACANT LOT,4944.99
ORL071058,"2424 - 2426 NEW ORLEANS ST","New Orleans","LA","70119","29.981798497000455","-90.06617266499967",D,VACANT LOT,3084.08
ORL071169,"3345 PIETY ST","New Orleans","LA","70126","29.991701346000468","-90.03409056299967",E,VACANT LOT,4322.52
ORL071303,"6711 W LAVERNE ST","New Orleans","LA","70126","30.021471481000447","-90.02071147199968",D,VACANT LOT,8599.04
ORL071407,"2014 BENTON ST","New Orleans","LA","70117","29.969734102000473","-90.00895857699965",E,VACANT LOT,3887.89
ORL071528,"3132 CLOUET ST","New Orleans","LA","70126","29.98999934900047","-90.03746020799969",E,VACANT LOT,5303.45
ORL071537,"2540 MONTICELLO ST","New Orleans","LA","70117","29.975003540000444","-90.00582818099969",E,VACANT LOT,2428.64
ORL071630,"4978 WRIGHT RD","New Orleans","LA","70128","30.02773463800048","-89.9566360989997",E,VACANT LOT,7873.79
ORL071636,"3200 FELICIANA ST","New Orleans","LA","70126","29.990649590000487","-90.03818032899966",E,VACANT LOT,5234.95
ORL071640,"5011 HAUCK DR","New Orleans","LA","70127","30.02686409700044","-89.96299874799968",E,VACANT LOT,5875
ORL071931,"4647 WILSON AVE","New Orleans","LA","70126","30.017904039000484","-89.99922865099967",E,VACANT LOT,8309.43
ORL072002,"4635 EAST VIEW DR","New Orleans","LA","70126","30.018433470000446","-89.99247870199969",E,VACANT LOT,8357.49
ORL072113,"7800 N CORONET CT","New Orleans","LA","70126","30.026533647000463","-89.99971544399966",D,STRUCTURE,3777.77
ORL072198,"2626 TUPELO ST","New Orleans","LA","70117","29.975153960000455","-90.00406814899969",E,VACANT LOT,2753.64
ORL072257,"4329 PERLITA ST","New Orleans","LA","70122","30.001793700000462","-90.07592864599968",D,STRUCTURE,2764.33
ORL072345,"2104 ST MAURICE","New Orleans","LA","70117","29.96934443100048","-90.0054278509997",E,VACANT LOT,5521.99
ORL072380,"4809 DALE ST","New Orleans","LA","70126","30.018874070000436","-90.01052910299967",E,VACANT LOT,5390.05
ORL072467,"2023 ST MAURICE AVE","New Orleans","LA","70117","29.96869774300046","-90.00567302399969",E,VACANT LOT,6265.46
ORL072528,"10131 SPRINGWOOD ST","New Orleans","LA","70127","30.020927836000453","-89.96732302699968",E,VACANT LOT,6208.56
ORL072549,"1909-11 ANDRY ST","New Orleans","LA","70117","29.955161232000478","-90.02073675199966",E,VACANT LOT,2933.99
ORL072783,"2207 WINTHROP ST","New Orleans","LA","70117","29.971797344000436","-90.00852271399964",E,VACANT LOT,2102.85
ORL072787,"2410 SAINT MAURICE AVE","New Orleans","LA","70117","29.97241442100045","-90.00392838899967",E,VACANT LOT,3349.84
ORL072839,"415 TACOMA ST","New Orleans","LA","70124","30.010178135000444","-90.12025991099966",A,VACANT LOT,5002.58
ORL072842,"1412 LIZARDI ST","New Orleans","LA","70117","29.965620647000435","-90.01938967099966",E,VACANT LOT,3622.22
ORL072955,"2213 BARTHOLOMEAU ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",D,VACANT LOT,4937.86
ORL072968,"2210 DELERY ST","New Orleans","LA","70117","29.96979332200044","-90.00297849199967",E,VACANT LOT,5554.91
ORL073121,"2504 ST MAURICE ST","New Orleans","LA","70117","29.97332404700046","-90.00347831299968",E,VACANT LOT,3336.81
ORL073130,"3010 PAUGER ST","New Orleans","LA","70122","29.980769246000477","-90.06144213299967",D,STRUCTURE,4208.82
ORL073149,"4816 ROSALIA DR","New Orleans","LA","70127","30.023007659000484","-89.97359210699966",E,VACANT LOT,6703.42
ORL073231,"2970 FLORIDA AVE","New Orleans","LA","70117","29.984924154000453","-90.04120649499964",D,VACANT LOT,3238.28
ORL073337,"4716 BABYLON ST","New Orleans","LA","70126","30.016957695000485","-90.01941217499967",D,VACANT LOT,7614.29
ORL073478,"2422 DELERY ST","New Orleans","LA","70117","29.972164510000482","-90.00183790599965",E,VACANT LOT,6987.64
ORL073514,"2013 LAMANCHE ST","New Orleans","LA","70117","29.97048146500049","-90.01161046999965",E,VACANT LOT,3352.56
ORL073626,"1509 HARCOURT DR","New Orleans","LA","70122","30.002377614000466","-90.07560293299969",D,STRUCTURE,3924.59
ORL073835,"2019 DESIRE ST 2021 DESIRE STREET","New Orleans","LA","70117","29.976481683000486","-90.03756088299968",D,VACANT LOT,5167.33
ORL073851,"2610 GORDON ST","New Orleans","LA","70117","29.975163435000468","-90.00509858599969",E,VACANT LOT,2801.34
ORL073890,"4727 REDWOOD ST","New Orleans","LA","70127","30.021984330000464","-89.96923940199969",E,VACANT LOT,6134.3
ORL074059,"5945 N JOHNSON ST","New Orleans","LA","70117","29.969243565000454","-90.00858671399965",E,VACANT LOT,6957.4
ORL074108,"5431 SEMINARY PL","New Orleans","LA","70126","30.015160946000435","-90.04464838999968",D,VACANT LOT,7924.2
ORL074141,"1240 JOURDAN AVE / 4738 URQUHART ST","New Orleans","LA","70117","29.965161096000486","-90.02477044399967",E,VACANT LOT,4739.37
ORL074313,"2312 CAFFIN AVE","New Orleans","LA","70117","29.973820315000467","-90.01173956999969",E,VACANT LOT,6154.44
ORL074323,"2207 DELERY ST","New Orleans","LA","70117","29.969487744000446","-90.00305310999966",E,VACANT LOT,2625.33
ORL074337,"7531 ADVENTURE AVE","New Orleans","LA","70129","30.06118473300046","-89.92672501999965",E,VACANT LOT,5841.28
ORL074586,"5515 BURGUNDY ST","New Orleans","LA","70117","29.959137190000433","-90.01708480999969",E,VACANT LOT,4014.12
ORL074802,"3330 FELICIANA ST","New Orleans","LA","70126","29.992259203000458","-90.03769116799964",E,VACANT LOT,3810.13
ORL074863,"2429 BENTON ST","New Orleans","LA","70117","29.97394704600049","-90.00688349099966",E,VACANT LOT,2099.36
ORL074975,"1836 EGANIA ST","New Orleans","LA","70117","29.969980459000453","-90.01701019299969",E,VACANT LOT,3394.34
ORL075014,"3068 N DORGENOIS ST","New Orleans","LA","70117","29.982073281000453","-90.04022698899968",D,VACANT LOT,2453.03
ORL075072,"194345 BENTON ST","New Orleans","LA","70117","29.963460089000478","-90.01192862799968",E,VACANT LOT,3394.17
ORL075151,"9964 GRANT ST","New Orleans","LA","70127","30.019633276000434","-89.96889829099968",E,VACANT LOT,5448.34
ORL075539,"4649 WERNER DR","New Orleans","LA","70126","30.018624160000456","-89.99358849399965",E,VACANT LOT,6365.16
ORL075548,"1416 WILLOW ST","New Orleans","LA","70113","29.946152507000477","-90.08721606899968",B,VACANT LOT,991.77
ORL075609,"3113 GENERAL OGDEN ST","New Orleans","LA","70118","29.966504633000454","-90.12161991299968",A,VACANT LOT,4534.67
ORL075625,"4845 CAMELIA ST","New Orleans","LA","70126","30.019093186000475","-90.00410960299968",E,VACANT LOT,5616.17
ORL075750,"2717 -2719 N CLAIBORNE AVE","New Orleans","LA","70117","29.962751542000433","-90.00398847299965",D,VACANT LOT,2563.89
ORL075772,"2616 ALABO ST","New Orleans","LA","70117","29.97636916400046","-90.00793050899966",E,VACANT LOT,3800.58
ORL076363,"3222 3224 JACKSON AVE","New Orleans","LA","70125","29.947920831000488","-90.0925530189997",B,VACANT LOT,2910.55
ORL076565,"1221 -1223 DESLONDE ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,4958.27
ORL076653,"4901 LURLINE ST","New Orleans","LA","70127","30.02473334400048","-89.97112853499965",E,VACANT LOT,7944.73
ORL076663,"4817 DODT AVE","New Orleans","LA","70126","30.021563864000484","-89.99175857999967",E,VACANT LOT,8325.73
ORL076668,"1926 CHOCTAW ST","New Orleans","LA","70117","29.970361839000475","-90.01494931999969",E,VACANT LOT,3005.95
ORL076739,"6017 N TONTI ST","New Orleans","LA","70117","29.971797344000436","-90.00614086599967",E,VACANT LOT,5089.47
ORL076745,"5109 N VILLERE ST","New Orleans","LA","70117","29.965367184000456","-90.02008491999965",E,VACANT LOT,4540.55
ORL076842,"6013 - 6015 DAUPHINE ST","New Orleans","LA","70117","29.95712606200044","-90.01322955699965",E,VACANT LOT,3751.19
ORL076892,"4437 FLITE ST","New Orleans","LA","70126","30.01303256200049","-90.02031943199967",D,STRUCTURE,1965.19
ORL076977,"2335 TUPELO ST","New Orleans","LA","70117","29.97228768900044","-90.00523242399964",E,VACANT LOT,3344.8
ORL077162,"4975 LAFAYE ST","New Orleans","LA","70122","30.010452919000443","-90.04885896499968",D,VACANT LOT,6704.3
ORL077263,"1835 INDEPENDENCE ST","New Orleans","LA","70117","29.974192219000486","-90.03565042999969",D,VACANT LOT,3998.72
ORL077272,"1122 FORSTALL ST","New Orleans","LA","70117","29.96305166400049","-90.02123024299965",E,VACANT LOT,7128.81
ORL077287,"2141 PIETY ST","New Orleans","LA","70117","29.978151701000456","-90.03820046399966",D,VACANT LOT,3389.02
ORL077294,"1246 DELERY ST","New Orleans","LA","70117","29.96054308400045","-90.00743897899969",E,VACANT LOT,6584.19
ORL077350,"901 903 ANDRY ST","New Orleans","LA","70117","29.95989165800046","-90.01910067599965",E,VACANT LOT,3739.95
ORL077370,"9330 PALMETTO ST","New Orleans","LA","70118","29.973818039000435","-90.12012339499967",A,VACANT LOT,6278.02
ORL077642,"2620 LAMANCHE ST","New Orleans","LA","70117","29.97685003500044","-90.00961000099966",E,VACANT LOT,3872.03
ORL077797,"261416 GALLIER ST","New Orleans","LA","70117","29.96146287200048","-90.04113847499968",D,VACANT LOT,3417.1
ORL077815,"5125 KENDALL DR","New Orleans","LA","70126","30.01194409000044","-90.03988943199965",D,VACANT LOT,4928.41
ORL077827,"20411 OLD SPANISH TRL","New Orleans","LA","70129","30.065388203000452","-89.81486701299968",E,VACANT LOT,42597.99
ORL077971,"4212 MCCOY ST","New Orleans","LA","70127","30.015526929000487","-89.97085256799966",E,VACANT LOT,2299.11
ORL077972,"1324 ALABO ST","New Orleans","LA","70117","29.963072983000473","-90.01219912099964",E,VACANT LOT,3732.02
ORL078193,"2540 LAMANCHE","New Orleans","LA","70117","29.97621992900048","-90.00981016599968",E,VACANT LOT,4083.8
ORL078241,"2420 CHARBONNET ST","New Orleans","LA","70117","29.97450016600044","-90.00947024099969",E,VACANT LOT,3340.12
ORL078252,"6729 W LAVERNE STREEY","New Orleans","LA","70126","30.02179127100044","-90.02083109799969",D,VACANT LOT,7829.16
ORL078342,"2521 CHARBONNET ST","New Orleans","LA","70117","29.975521127000434","-90.00908057099969",E,VACANT LOT,3968.29
ORL078377,"7833 S CORONET ST","New Orleans","LA","70126","30.02587748400049","-89.99836521699967",D,STRUCTURE,2630.67
ORL078603,"5939 LAW ST","New Orleans","LA","70117","29.975056839000445","-90.00558063999966",E,VACANT LOT,5588.15
ORL078622,"2621 -23 CHARBONNET ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,3747.65
ORL078627,"2406 FLOOD ST","New Orleans","LA","70117","29.97499051200049","-90.01242060499965",E,VACANT LOT,4097.55
ORL078696,"2539 ALMONASTER AVE","New Orleans","LA","70117","29.98426088500048","-90.04539101399968",D,VACANT LOT,7486.93
ORL078804,"2057 -2059 N MIRO ST","New Orleans","LA","70119","29.95743301100049","-90.08781843299965",D,VACANT LOT,3577.98
ORL079054,"6301 MARIGNY ST","New Orleans","LA","70122","30.023342847000436","-90.05984910099966",D,VACANT LOT,3855.85
ORL079118,"2120 MAURICE AVE","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,8948.62
